# time of execution: 2022-11-18 12:36:26
### simulation parameters ###
# timestep dt=1e-16[s]
# initial temperature:100.0[K]
# initial magnetization [x,y,z]:['0.8']
### sample paramters ###
# Sample: ['FGT']
# S=[2.0]
# mu_at=[2.0][mu_B]
# nz=1
# dx=[3.9e-10]	dy=[3.9e-10]	dz=[1.63e-09]	[m]
# atoms per unit cell:[10]
# asf=[0.035]
# Jint=[[0.0, 0.0]][J]
# Hex=0.0[J]
# gep=['4.4e+17'][W/m^3/K]
# factor cv_el=['200.0'][J/m^3/K^2]
# cv_ph_max=['7786582.225616608'][J/m^3/K]
# Tc=[191][K]
# T_Deb=[460][K]
# kappa=[0][W/m/K]
# D=[0][W/m^2]
### pulse paramters ###
# peak power:7.5e+21[W/m^3]
# sigma=1.5e-14[s]
# delay=2.5e-11[s]
#############################
# time [ps]	magnetization	T_e [K]	T_p [K]	T_p(acc) [K]	itinerant mag
9.2	[[0.9744917424095456]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.21	[[0.9744697374902136]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.22	[[0.974447742729606]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.23	[[0.9744257581216704]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.24	[[0.974403783660363]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.25	[[0.9743818193396422]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.26	[[0.9743598651534714]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.27	[[0.9743379210958192]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.28	[[0.9743159871606588]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.29	[[0.9742940633419681]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.3	[[0.9742721496337288]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.31	[[0.9742502460299278]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.32	[[0.9742283525245578]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.33	[[0.9742064691116145]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.34	[[0.9741845957850993]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.35	[[0.9741627325390175]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.36	[[0.97414087936738]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.37	[[0.9741190362642015]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.38	[[0.9740972032235004]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.39	[[0.9740753802393025]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.4	[[0.974053567305635]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.41	[[0.9740317644165313]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.42	[[0.97400997156603]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.43	[[0.9739881887481736]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.44	[[0.9739664159570096]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.45	[[0.97394465318659]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.46	[[0.9739229004309705]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.47	[[0.9739011576842119]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.48	[[0.9738794249403799]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.49	[[0.9738577021935445]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.5	[[0.973835989437781]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.51	[[0.9738142866671687]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.52	[[0.9737925938757903]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.53	[[0.9737709110577347]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.54	[[0.9737492382070944]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.55	[[0.9737275753179673]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.56	[[0.9737059223844564]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.57	[[0.9736842794006669]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.58	[[0.9736626463607104]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.59	[[0.9736410232587023]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.6	[[0.9736194100887625]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.61	[[0.9735978068450157]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.62	[[0.9735762135215915]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.63	[[0.9735546301126248]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.64	[[0.9735330566122519]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.65	[[0.9735114930146148]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.66	[[0.9734899393138619]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.67	[[0.973468395504146]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.68	[[0.9734468615796211]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.69	[[0.9734253375344488]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.7	[[0.9734038233627946]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.71	[[0.9733823190588277]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.72	[[0.9733608246167232]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.73	[[0.9733393400306588]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.74	[[0.9733178652948173]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.75	[[0.9732964004033877]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.76	[[0.9732749453505602]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.77	[[0.9732535001305328]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.78	[[0.9732320647375051]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.79	[[0.9732106391656826]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.8	[[0.9731892234092753]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.81	[[0.9731678174624978]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.82	[[0.9731464213195676]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.83	[[0.9731250349747091]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.84	[[0.973103658422148]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.85	[[0.9730822916561178]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.86	[[0.9730609346708543]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.87	[[0.9730395874605985]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.88	[[0.9730182500195949]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.89	[[0.9729969223420933]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.9	[[0.9729756044223467]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.91	[[0.9729542962546157]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.92	[[0.9729329978331616]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.93	[[0.972911709152251]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.94	[[0.9728904302061557]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.95	[[0.9728691609891524]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.96	[[0.9728479014955203]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.97	[[0.9728266517195444]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.98	[[0.9728054116555128]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.99	[[0.9727841812977206]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.0	[[0.9727629606404637]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.01	[[0.9727417496780455]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.02	[[0.9727205484047712]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.03	[[0.972699356814952]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.04	[[0.9726781749029041]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.05	[[0.9726570026629442]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.06	[[0.9726358400893983]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.07	[[0.9726146871765929]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.08	[[0.9725935439188615]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.09	[[0.97257241031054]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.1	[[0.9725512863459701]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.11	[[0.9725301720194969]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.12	[[0.9725090673254689]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.13	[[0.9724879722582411]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.14	[[0.9724668868121715]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.15	[[0.9724458109816237]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.16	[[0.9724247447609623]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.17	[[0.9724036881445595]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.18	[[0.9723826411267904]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.19	[[0.9723616037020342]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.2	[[0.9723405758646759]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.21	[[0.9723195576091026]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.22	[[0.9722985489297075]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.23	[[0.9722775498208858]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.24	[[0.9722565602770394]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.25	[[0.9722355802925742]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.26	[[0.9722146098618989]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.27	[[0.9721936489794276]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.28	[[0.9721726976395779]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.29	[[0.9721517558367719]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.3	[[0.9721308235654362]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.31	[[0.9721099008200008]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.32	[[0.9720889875949004]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.33	[[0.972068083884575]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.34	[[0.9720471896834677]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.35	[[0.9720263049860248]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.36	[[0.9720054297866995]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.37	[[0.9719845640799469]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.38	[[0.9719637078602267]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.39	[[0.9719428611220035]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.4	[[0.9719220238597466]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.41	[[0.9719011960679269]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.42	[[0.9718803777410235]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.43	[[0.9718595688735158]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.44	[[0.9718387694598888]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.45	[[0.9718179794946333]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.46	[[0.9717971989722417]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.47	[[0.9717764278872121]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.48	[[0.9717556662340457]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.49	[[0.9717349140072498]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.5	[[0.9717141712013336]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.51	[[0.9716934378108119]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.52	[[0.9716727138302013]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.53	[[0.9716519992540272]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.54	[[0.9716312940768144]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.55	[[0.9716105982930939]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.56	[[0.9715899118974013]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.57	[[0.971569234884275]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.58	[[0.9715485672482591]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.59	[[0.9715279089839007]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.6	[[0.9715072600857515]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.61	[[0.9714866205483669]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.62	[[0.9714659903663054]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.63	[[0.9714453695341325]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.64	[[0.9714247580464149]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.65	[[0.9714041558977237]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.66	[[0.9713835630826365]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.67	[[0.9713629795957329]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.68	[[0.9713424054315972]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.69	[[0.9713218405848175]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.7	[[0.9713012850499866]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.71	[[0.9712807388217009]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.72	[[0.9712602018945597]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.73	[[0.9712396742631682]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.74	[[0.9712191559221353]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.75	[[0.9711986468660742]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.76	[[0.9711781470896009]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.77	[[0.9711576565873357]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.78	[[0.9711371753539049]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.79	[[0.9711167033839354]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.8	[[0.9710962406720619]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.81	[[0.9710757872129187]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.82	[[0.9710553430011495]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.83	[[0.9710349080313975]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.84	[[0.9710144822983119]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.85	[[0.9709940657965468]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.86	[[0.970973658520758]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.87	[[0.9709532604656065]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.88	[[0.9709328716257575]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.89	[[0.9709124919958803]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.9	[[0.9708921215706467]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.91	[[0.970871760344736]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.92	[[0.9708514083128281]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.93	[[0.9708310654696076]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.94	[[0.9708107318097642]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.95	[[0.9707904073279888]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.96	[[0.9707700920189805]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.97	[[0.9707497858774392]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.98	[[0.9707294888980706]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.99	[[0.9707092010755826]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.0	[[0.9706889224046873]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.01	[[0.9706686528801016]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.02	[[0.9706483924965472]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.03	[[0.970628141248749]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.04	[[0.9706078991314343]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.05	[[0.9705876661393357]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.06	[[0.9705674422671912]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.07	[[0.9705472275097391]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.08	[[0.970527021861725]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.09	[[0.9705068253178959]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.1	[[0.9704866378730047]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.11	[[0.9704664595218063]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.12	[[0.970446290259063]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.13	[[0.9704261300795362]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.14	[[0.970405978977996]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.15	[[0.9703858369492131]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.16	[[0.9703657039879626]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.17	[[0.9703455800890247]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.18	[[0.9703254652471819]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.19	[[0.9703053594572222]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.2	[[0.9702852627139356]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.21	[[0.9702651750121181]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.22	[[0.9702450963465682]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.23	[[0.9702250267120888]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.24	[[0.970204966103488]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.25	[[0.9701849145155739]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.26	[[0.9701648719431628]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.27	[[0.9701448383810714]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.28	[[0.9701248138241216]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.29	[[0.9701047982671418]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.3	[[0.9700847917049591]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.31	[[0.9700647941324081]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.32	[[0.9700448055443263]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.33	[[0.9700248259355555]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.34	[[0.9700048553009405]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.35	[[0.9699848936353301]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.36	[[0.969964940933577]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.37	[[0.9699449971905375]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.38	[[0.9699250624010729]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.39	[[0.9699051365600457]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.4	[[0.9698852196623262]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.41	[[0.9698653117027853]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.42	[[0.9698454126762981]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.43	[[0.9698255225777443]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.44	[[0.9698056414020092]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.45	[[0.9697857691439778]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.46	[[0.9697659057985414]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.47	[[0.9697460513605956]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.48	[[0.9697262058250365]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.49	[[0.9697063691867684]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.5	[[0.9696865414406965]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.51	[[0.9696667225817314]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.52	[[0.9696469126047852]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.53	[[0.9696271115047757]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.54	[[0.9696073192766247]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.55	[[0.9695875359152557]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.56	[[0.9695677614155985]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.57	[[0.9695479957725845]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.58	[[0.9695282389811505]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.59	[[0.9695084910362369]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.6	[[0.9694887519327864]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.61	[[0.9694690216657457]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.62	[[0.9694493002300674]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.63	[[0.9694295876207045]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.64	[[0.9694098838326164]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.65	[[0.9693901888607662]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.66	[[0.9693705027001182]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.67	[[0.969350825345643]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.68	[[0.9693311567923131]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.69	[[0.9693114970351075]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.7	[[0.9692918460690043]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.71	[[0.9692722038889913]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.72	[[0.9692525704900552]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.73	[[0.9692329458671868]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.74	[[0.9692133300153819]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.75	[[0.9691937229296406]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.76	[[0.969174124604966]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.77	[[0.9691545350363647]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.78	[[0.9691349542188458]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.79	[[0.9691153821474249]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.8	[[0.9690958188171187]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.81	[[0.9690762642229491]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.82	[[0.96905671835994]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.83	[[0.9690371812231218]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.84	[[0.9690176528075252]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.85	[[0.9689981331081867]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.86	[[0.9689786221201464]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.87	[[0.968959119838448]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.88	[[0.9689396262581378]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.89	[[0.9689201413742656]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.9	[[0.9689006651818864]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.91	[[0.9688811976760581]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.92	[[0.9688617388518412]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.93	[[0.9688422887043026]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.94	[[0.968822847228509]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.95	[[0.9688034144195348]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.96	[[0.9687839902724547]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.97	[[0.9687645747823489]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.98	[[0.9687451679443001]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.99	[[0.9687257697533953]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.0	[[0.9687063802047251]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.01	[[0.9686869992933839]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.02	[[0.9686676270144675]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.03	[[0.9686482633630791]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.04	[[0.9686289083343224]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.05	[[0.9686095619233063]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.06	[[0.968590224125143]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.07	[[0.9685708949349472]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
