# time of execution: 2022-11-14 13:34:36
### simulation parameters ###
# timestep dt=1e-16[s]
# initial temperature:100.0[K]
# initial magnetization [x,y,z]:['0.8']
### sample paramters ###
# Sample: ['FGT']
# S=[2.0]
# mu_at=[2.0][mu_B]
# nz=1
# dx=[3.9e-10]	dy=[3.9e-10]	dz=[1.63e-09]	[m]
# atoms per unit cell:[10]
# asf=[0.02]
# Jint=[[0.0, 0.0]][J]
# Hex=0.0[J]
# gep=['4.4e+17'][W/m^3/K]
# factor cv_el=['200.0'][J/m^3/K^2]
# cv_ph_max=['539071.0771580727'][J/m^3/K]
# Tc=[191][K]
# T_Deb=[460][K]
# kappa=[0][W/m/K]
# D=[0][W/m^2]
### pulse paramters ###
# peak power:2.5e+21[W/m^3]
# sigma=1.5e-14[s]
# delay=2.5e-11[s]
#############################
# time [ps]	magnetization	T_e [K]	T_p [K]	T_p(acc) [K]	itinerant mag
11.71	[[0.9803497117437887]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.72	[[0.9803355630196892]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.73	[[0.9803214181620282]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.74	[[0.9803072771694273]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.75	[[0.9802931400405069]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.76	[[0.9802790067738915]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.77	[[0.9802648773682016]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.78	[[0.9802507518220621]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.79	[[0.9802366301340952]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.8	[[0.9802225123029277]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.81	[[0.9802083983271836]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.82	[[0.9801942882054896]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.83	[[0.9801801819364725]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.84	[[0.9801660795187589]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.85	[[0.9801519809509764]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.86	[[0.9801378862317549]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.87	[[0.9801237953597225]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.88	[[0.9801097083335099]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.89	[[0.9800956251517459]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.9	[[0.9800815458130637]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.91	[[0.9800674703160943]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.92	[[0.9800533986594685]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.93	[[0.9800393308418219]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.94	[[0.9800252668617863]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.95	[[0.9800112067179967]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.96	[[0.9799971504090879]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.97	[[0.9799830979336959]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.98	[[0.9799690492904573]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.99	[[0.9799550044780071]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.0	[[0.9799409634949835]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.01	[[0.9799269263400257]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.02	[[0.9799128930117726]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.03	[[0.9798988635088625]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.04	[[0.9798848378299352]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.05	[[0.9798708159736318]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.06	[[0.9798567979385937]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.07	[[0.9798427837234631]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.08	[[0.9798287733268818]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.09	[[0.979814766747492]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.1	[[0.9798007639839407]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.11	[[0.97978676503487]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.12	[[0.9797727698989255]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.13	[[0.979758778574753]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.14	[[0.9797447910609979]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.15	[[0.979730807356308]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.16	[[0.9797168274593313]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.17	[[0.9797028513687155]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.18	[[0.979688879083109]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.19	[[0.9796749106011622]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.2	[[0.9796609459215235]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.21	[[0.9796469850428456]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.22	[[0.9796330279637788]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.23	[[0.9796190746829752]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.24	[[0.9796051251990873]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.25	[[0.9795911795107697]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.26	[[0.9795772376166744]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.27	[[0.979563299515456]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.28	[[0.9795493652057701]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.29	[[0.9795354346862731]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.3	[[0.979521507955621]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.31	[[0.97950758501247]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.32	[[0.9794936658554788]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.33	[[0.9794797504833028]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.34	[[0.9794658388946048]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.35	[[0.979451931088042]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.36	[[0.9794380270622747]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.37	[[0.9794241268159644]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.38	[[0.9794102303477716]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.39	[[0.9793963376563589]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.4	[[0.9793824487403883]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.41	[[0.9793685635985235]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.42	[[0.9793546822294281]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.43	[[0.9793408046317664]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.44	[[0.9793269308042027]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.45	[[0.9793130607454031]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.46	[[0.9792991944540335]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.47	[[0.9792853319287619]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.48	[[0.9792714731682559]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.49	[[0.9792576181711826]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.5	[[0.9792437669362121]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.51	[[0.9792299194620118]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.52	[[0.9792160757472532]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.53	[[0.9792022357906064]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.54	[[0.9791883995907419]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.55	[[0.9791745671463323]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.56	[[0.9791607384560503]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.57	[[0.9791469135185689]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.58	[[0.9791330923325615]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.59	[[0.9791192748967018]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.6	[[0.9791054612096651]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.61	[[0.9790916512701271]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.62	[[0.9790778450767638]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.63	[[0.9790640426282511]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.64	[[0.979050243923268]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.65	[[0.9790364489604918]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.66	[[0.9790226577386004]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.67	[[0.9790088702562734]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.68	[[0.9789950865121902]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.69	[[0.9789813065050322]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.7	[[0.9789675302334795]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.71	[[0.9789537576962133]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.72	[[0.9789399888919162]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.73	[[0.9789262238192721]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.74	[[0.9789124624769637]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.75	[[0.9788987048636744]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.76	[[0.9788849509780894]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.77	[[0.9788712008188931]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.78	[[0.978857454384773]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.79	[[0.9788437116744148]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.8	[[0.9788299726865051]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.81	[[0.9788162374197318]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.82	[[0.9788025058727841]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.83	[[0.9787887780443488]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.84	[[0.9787750539331174]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.85	[[0.9787613335377792]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.86	[[0.9787476168570244]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.87	[[0.9787339038895447]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.88	[[0.9787201946340327]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.89	[[0.97870648908918]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.9	[[0.9786927872536805]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.91	[[0.9786790891262255]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.92	[[0.9786653947055125]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.93	[[0.9786517039902346]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.94	[[0.9786380169790887]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.95	[[0.9786243336707692]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.96	[[0.9786106540639729]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.97	[[0.9785969781573985]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.98	[[0.9785833059497427]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.99	[[0.9785696374397054]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.0	[[0.9785559726259845]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.01	[[0.9785423115072804]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.02	[[0.9785286540822926]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.03	[[0.9785150003497223]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.04	[[0.9785013503082709]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.05	[[0.9784877039566402]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.06	[[0.9784740612935338]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.07	[[0.9784604223176544]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.08	[[0.9784467870277055]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.09	[[0.9784331554223923]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.1	[[0.9784195275004195]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.11	[[0.9784059032604926]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.12	[[0.9783922827013185]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.13	[[0.978378665821603]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.14	[[0.9783650526200555]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.15	[[0.9783514430953815]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.16	[[0.9783378372462911]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.17	[[0.9783242350714934]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.18	[[0.9783106365696967]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.19	[[0.9782970417396143]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.2	[[0.9782834505799555]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.21	[[0.9782698630894323]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.22	[[0.9782562792667563]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.23	[[0.9782426991106404]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.24	[[0.9782291226197987]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.25	[[0.9782155497929451]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.26	[[0.9782019806287924]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.27	[[0.9781884151260581]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.28	[[0.9781748532834572]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.29	[[0.9781612950997043]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.3	[[0.9781477405735186]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.31	[[0.9781341897036163]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.32	[[0.9781206424887162]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.33	[[0.9781070989275358]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.34	[[0.9780935590187956]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.35	[[0.9780800227612154]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.36	[[0.9780664901535145]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.37	[[0.9780529611944144]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.38	[[0.9780394358826369]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.39	[[0.9780259142169039]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.4	[[0.9780123961959388]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.41	[[0.9779988818184645]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.42	[[0.977985371083205]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.43	[[0.977971863988884]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.44	[[0.9779583605342275]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.45	[[0.9779448607179615]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.46	[[0.9779313645388112]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.47	[[0.9779178719955042]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.48	[[0.9779043830867679]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.49	[[0.9778908978113301]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.5	[[0.977877416167919]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.51	[[0.9778639381552655]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.52	[[0.9778504637720967]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.53	[[0.9778369930171446]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.54	[[0.97782352588914]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.55	[[0.9778100623868142]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.56	[[0.9777966025088985]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.57	[[0.9777831462541262]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.58	[[0.9777696936212315]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.59	[[0.9777562446089467]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.6	[[0.9777427992160068]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.61	[[0.9777293574411479]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.62	[[0.977715919283103]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.63	[[0.9777024847406101]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.64	[[0.9776890538124057]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.65	[[0.9776756264972264]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.66	[[0.9776622027938104]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.67	[[0.977648782700897]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.68	[[0.9776353662172241]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.69	[[0.9776219533415311]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.7	[[0.9776085440725588]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.71	[[0.9775951384090473]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.72	[[0.9775817363497378]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.73	[[0.9775683378933735]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.74	[[0.9775549430386955]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.75	[[0.9775415517844476]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.76	[[0.9775281641293733]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.77	[[0.9775147800722165]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.78	[[0.9775013996117221]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.79	[[0.9774880227466336]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.8	[[0.9774746494756998]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.81	[[0.9774612797976658]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.82	[[0.9774479137112788]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.83	[[0.9774345512152862]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.84	[[0.9774211923084357]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.85	[[0.9774078369894769]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.86	[[0.9773944852571594]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.87	[[0.977381137110232]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.88	[[0.9773677925474461]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.89	[[0.9773544515675519]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.9	[[0.9773411141693004]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.91	[[0.9773277803514447]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.92	[[0.977314450112738]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.93	[[0.977301123451932]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.94	[[0.9772878003677823]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.95	[[0.9772744808590423]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.96	[[0.9772611649244667]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.97	[[0.9772478525628113]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.98	[[0.9772345437728333]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.99	[[0.977221238553289]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.0	[[0.9772079369029352]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.01	[[0.977194638820529]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.02	[[0.9771813443048302]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.03	[[0.9771680533545967]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.04	[[0.9771547659685891]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.05	[[0.9771414821455654]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.06	[[0.9771282018842885]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.07	[[0.9771149251835174]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.08	[[0.9771016520420152]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.09	[[0.9770883824585432]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.1	[[0.9770751164318661]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.11	[[0.9770618539607451]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.12	[[0.9770485950439461]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.13	[[0.9770353396802332]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.14	[[0.9770220878683702]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.15	[[0.9770088396071253]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.16	[[0.9769955948952617]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.17	[[0.9769823537315486]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.18	[[0.9769691161147515]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.19	[[0.97695588204364]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.2	[[0.9769426515169823]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.21	[[0.976929424533546]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.22	[[0.9769162010921018]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.23	[[0.9769029811914195]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.24	[[0.9768897648302709]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.25	[[0.9768765520074254]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.26	[[0.9768633427216555]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.27	[[0.9768501369717344]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.28	[[0.9768369347564343]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.29	[[0.9768237360745284]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.3	[[0.9768105409247917]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.31	[[0.9767973493059979]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.32	[[0.9767841612169226]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.33	[[0.9767709766563408]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.34	[[0.9767577956230294]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.35	[[0.9767446181157653]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.36	[[0.9767314441333256]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.37	[[0.9767182736744884]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.38	[[0.9767051067380315]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.39	[[0.9766919433227348]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.4	[[0.9766787834273781]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.41	[[0.97666562705074]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.42	[[0.9766524741916033]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.43	[[0.9766393248487476]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.44	[[0.9766261790209544]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.45	[[0.9766130367070068]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.46	[[0.9765998979056881]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.47	[[0.9765867626157807]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.48	[[0.9765736308360695]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.49	[[0.9765605025653389]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.5	[[0.9765473778023737]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.51	[[0.9765342565459595]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.52	[[0.976521138794882]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.53	[[0.9765080245479287]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.54	[[0.9764949138038869]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.55	[[0.9764818065615435]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.56	[[0.9764687028196886]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.57	[[0.9764556025771084]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.58	[[0.9764425058325952]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
